SPEI_01_t,SPEI_03_t,SPEI_06_t,SPEI_12_t,SOIL_MOISTURE_t,sm3,sm4,TWS,trendex,lat,lon,mi
-0.841162481,-0.6989720170000001,-1.361784727,-0.846199145,-0.147436492,-0.002710348740220067,-0.0009955260902643204,-1.0064318289999998,-0.13087277081712917,30.5,-0.5,173
-0.14586948653846152,0.16100757846153846,-0.367715853076923,-1.304419877846154,0.2528526623076923,-0.0033357323935398683,-0.0010542631722413598,0.8314249827692306,-0.1393386031793622,30.5,-0.5,179
0.1483955889,0.40865205699999996,0.307965708,-0.29424775553,0.058962521399999995,-0.005055263824760917,-0.0015937514603137984,-0.6192949929999999,-0.1661470723264335,30.5,-0.5,198
0.8638347916666665,0.9175875883333333,0.4180704666666667,0.08996240416666666,-0.34342745166666666,-0.007969943030426897,-0.0017957749466101305,-0.5539811465,-0.1717909605679222,30.5,-0.5,202
-0.7153773149999999,0.2521529729166667,-0.6792241566666668,-0.5555460831666668,0.009900137250000017,-0.002869552311797939,-0.0007628131036957128,-0.5793809833333333,-0.2556635174192439,30.5,0.5,164
-0.34337035758333334,0.5873404564166667,0.9688211250000001,-0.3300299833333333,-0.5390406644166666,-0.0031314172471563,-0.0007537833104530947,-0.9879462233333334,-0.26787378404110085,30.5,0.5,168
-0.6735056600000001,-0.5178539911000001,-1.040116856,-0.25306964899999995,0.044384492199999986,-0.0036977328360080705,-0.00073213130235672,-1.169815993,-0.28313661731842205,30.5,0.5,173
-0.1147161892307692,0.6176535285461537,0.2588862694615385,-0.7212772615384615,0.35088817615384615,-0.003183547693949476,-0.0007359740825799779,0.6363489796153847,-0.30145201725120746,30.5,0.5,179
0.06398421189999996,0.5804163529999999,0.5132589449999999,0.17232452199999998,-0.2354266095,-0.007008805498480798,-0.0007763683795928983,-0.711323913,-0.359450783705028,30.5,0.5,198
1.3265549625,1.7274356425000001,0.9893938516666667,0.6083384949999999,-0.03629906833333334,-0.0075968888898690565,-0.0008348412811756134,-0.8826321941666666,-0.37166105032688496,30.5,0.5,202
-0.4223979353333333,0.3096406870833333,-0.6690785008333333,-0.6852691802833333,0.107026385475,-0.000638732065757118,-0.0001759373893340417,-0.6570321948333333,-0.3716387573755472,30.5,1.5,164
0.10045940750000001,0.8870010108333334,1.0112053975,-0.17943120500000004,-0.7120027716666667,-0.0007712856555978434,-0.00019229451815287388,-1.1597526611666666,-0.38938790031301923,30.5,1.5,168
-0.921058232,-0.6281937140000001,-1.138313982,-0.18872635999999998,-0.12214332300000001,-0.0009772423654794693,-0.00017736293375492096,-1.2526000429999997,-0.4115743289848593,30.5,1.5,173
-0.054881022630769216,0.6098763143846153,0.23204744769230773,-0.6769521156153846,0.08374063230769233,-0.0011934921718560754,-0.00015201218999349314,0.47457502153846154,-0.4381980433910674,30.5,1.5,179
-0.04127014800000002,0.620366912,0.5849516,0.512740825,0.430527869,-0.003274495527148244,-0.00024186596274376054,-0.785534543,-0.5225064723440597,30.5,1.5,198
1.5360890983333333,1.9500088283333334,1.1250513375,0.8307936858333334,0.26826940583333336,-0.004094720197220646,-0.0003118567789594344,-1.1115812403333334,-0.5402556152815318,30.5,1.5,202
-0.09823271583333329,0.594211183,-0.3807923541666666,-0.6826826154166667,0.23278970666666668,-0.0021837394063671453,-0.000669583833465973,-0.6900921931666666,-0.4663236960414443,30.5,2.5,164
-0.010749001499999973,0.5716876858333333,0.9992925799999999,-0.13354633416666667,-0.7540860751666667,-0.0020009136448303835,-0.0006504405755549669,-1.2467556874166665,-0.48859490907266745,30.5,2.5,168
-1.122935584,-0.781188409,-1.411833922,-0.34003259699999994,-0.329213401,-0.0025111667811870547,-0.0005682508461177342,-1.243601454,-0.5164339253616964,30.5,2.5,173
-0.33623942199999995,0.3768476326923077,0.15479564169230767,-0.980788989,-0.3893075970769231,-0.0035966245027688817,-0.0007925926922605596,0.36662614769230784,-0.5498407449085312,30.5,2.5,179
-0.339522839,0.48863120299999996,0.28568899000000003,0.3534750949999999,-0.1740166796,-0.0066873300820589066,-0.00096848951652646,-0.8292475656999999,-0.6556290068068411,30.5,2.5,198
1.5918827133333333,1.7740547039166668,0.7345861005000001,0.49689055383333336,0.7691203058333334,-0.007331038825213909,-0.0012288067179421578,-1.2451763289166666,-0.6779002198380643,30.5,2.5,202
0.2350689875,0.8443536097916666,0.01808505666666671,-0.4084947491666666,-0.14177966375,-0.004183774969230095,-0.009926755291720234,-0.7136214310833333,-0.5472150623072204,30.5,3.5,164
0.16835104250000005,0.47592583661666665,1.2023859575,0.1663689091666667,-0.6735145191666667,-0.003992138818527261,-0.009929853025823832,-1.2647245195833334,-0.5733495764440595,30.5,3.5,168
-1.2962597266999998,-0.8856879139999999,-1.475866785,-0.164135405,-0.5945047872,-0.004308097530156374,-0.009450697340071201,-1.17469351005,-0.6060177191151083,30.5,3.5,173
-0.6051530011538462,0.14669207338461537,0.2154569763846154,-0.957266856153846,-0.4805388218461538,-0.005899720180493135,-0.011836135759949684,0.31359533692307684,-0.6452194903203669,30.5,3.5,179
-0.465040919,0.347314359,0.07522450700000001,0.37347096,-0.48754163520000005,-0.008172565884888173,-0.012839772365987302,-0.8341913385999999,-0.7693584324703523,30.5,3.5,198
1.522353635,1.3704423025,0.31925511,0.37275343383333337,0.5697362682,-0.008649259728069106,-0.01476862421259284,-1.3003865283333333,-0.7954929466071914,30.5,3.5,202
0.2906912701666667,1.0104329681666666,0.14248809916666666,-0.07742289450000003,-0.14009972250000005,-0.0023617368169652764,-0.01415236418445905,-0.7524689638333333,-0.6236198231146286,30.5,4.5,164
0.1363374125,0.1762827575,1.2735648404166666,0.31599659083333337,-0.4964037208333333,-0.002147142828713792,-0.013998031771431368,-1.2320134083333334,-0.6534033619932647,30.5,4.5,168
-1.3397261514,-0.9924440781,-1.5637292520000001,-0.22109052299999998,-0.3415437400000001,-0.0021966829954180866,-0.013037540018558502,-1.0865460555,-0.6906327855915596,30.5,4.5,173
-0.8290174333846154,1.8104923076939228e-05,0.19235020615384613,-1.0832087915384616,-0.46558236538461545,-0.0030584375445659342,-0.016096464501550563,0.3065391543076924,-0.7353080939095137,30.5,4.5,179
-0.41588999600000004,0.3547559644,0.42845056919999996,1.064126653,-0.359873852,-0.0030522710352670402,-0.0167825173586607,-0.7972582629999999,-0.8767799035830347,30.5,4.5,198
1.3474292575,1.03194282925,0.5144085494166667,0.9390361112500001,0.02335740549999997,-0.0030736518383491784,-0.019432113816340763,-1.2913150960833333,-0.9065634424616708,30.5,4.5,202
1.3636328421666666,1.65572753125,1.0694349305,1.0589903966666667,-0.0658009125,-0.012939106556586921,-0.008618163255353771,-0.8163966439999999,-0.7012422266980189,30.5,5.5,164
0.34019470275,0.6872155266666666,2.0284111366666666,1.4816041506666666,-0.6759638311666667,-0.012302988480466109,-0.008387861773371696,-1.1659071558333332,-0.7347329438754983,30.5,5.5,168
-1.222661038,-0.7234816395999999,-0.9751786335,0.6986567679999999,-0.262194632,-0.010744198970496655,-0.008448789641261098,-1.008848322,-0.7765963403473475,30.5,5.5,173
-0.5366789556923077,0.8406371076923076,1.5724646296923077,0.1636920904615385,-0.4108380229230769,-0.01386562969463949,-0.0113001256608046,0.32943567023076925,-0.8268324161135665,30.5,5.5,179
-0.259566506,0.4762957736000001,0.36524490499999995,1.8634684272,-0.09260066200000001,-0.013326388318091631,-0.013004858419299124,-0.7238106800000002,-0.9859133227065935,30.5,5.5,198
1.3059696415833333,1.15832362625,0.9241012212499999,1.3299096223333333,-0.10371747333333337,-0.015958855394273996,-0.014212672598659992,-1.2289918646666669,-1.019404039884073,30.5,5.5,202
0.9343069248333333,1.3399599858333335,0.9645859674999999,0.8742805225000001,0.4883229225,-0.002120046863334816,-0.005108966278688361,-0.8995019741666668,-0.778932878723718,30.5,6.5,164
-0.11874244250000002,-0.1499310445,1.4275233586666667,1.1175916175,-0.8504238941666666,-0.0019924626461336934,-0.004866941075306386,-1.0835145545833333,-0.8161340336861244,30.5,6.5,168
-1.4361213300000002,-1.007826632,-1.467951583,-0.10476332060000004,-0.478781169,-0.0015027826666482724,-0.004606656101532281,-0.9573970379999999,-0.8626354773891323,30.5,6.5,173
-0.6769316392307693,0.4622779593076922,0.829185083923077,-0.6976539907692307,-0.07860973984615387,-0.001874067419311569,-0.005344022799713107,0.35836066923076915,-0.9184372098327418,30.5,6.5,179
-0.9307668924000001,-0.18272833300000013,-0.535966427,0.8025002509999999,-0.02465188900000001,-0.0014178328128764406,-0.005320850666612387,-0.6291328660000001,-1.095142695904172,30.5,6.5,198
0.8834282389166667,0.44374132275,6.288049999991774e-05,0.21571831000000002,-0.03658147249999996,-0.0020217663811005573,-0.005985583644360304,-1.12653253,-1.1323438508665782,30.5,6.5,202
0.6144865396666667,1.1321550811666667,0.40752814783333335,0.199046805,0.33240487500000004,-0.0053198843185479445,-0.0017654418188612908,-0.9855008941666665,-0.8499170116501935,30.5,7.5,164
-0.2722608891666667,-0.57203651,0.7441554816666667,0.22110138425000003,-0.7090143575,-0.005115046592739721,-0.0016859343353038034,-1.0021712626666668,-0.8905083068942589,30.5,7.5,168
-1.737803865,-1.2571935840000001,-1.770065127,-0.826549872,-0.39879259600000005,-0.0046737393247894944,-0.001637406775262207,-0.9362127433,-0.9412474259493405,30.5,7.5,173
-0.8394781092307692,0.5437542955384616,0.5420639923076924,-1.0369571126153845,0.07844169207692309,-0.005591887412055467,-0.001889102129588047,0.3633128946153845,-1.0021343688154385,30.5,7.5,179
-0.911742659,-0.116847969,-0.35002668299999995,1.037145818,0.663868693,-0.005302040843525901,-0.0019297929364256563,-0.535549526,-1.1949430212247487,30.5,7.5,198
1.0151673091666666,1.0670980275000002,0.6239513866666666,0.8017386483333333,-0.05195328975000005,-0.006223828832541282,-0.002185312914662063,-1.0031000383333333,-1.235534316468814,30.5,7.5,202
0.6924213858333333,0.9259983029166667,0.4987067083333333,-0.22192275333333333,0.580028228,-0.0073839247537155935,-0.0012496601945410175,-1.0583536079166667,-0.9070774039622848,30.5,8.5,164
0.04954585941666667,-0.35273874833333335,0.7827035142500001,0.15818380166666668,-0.7188841585833333,-0.0070773962264259645,-0.001213177728156249,-0.9370839025,-0.950398629692271,30.5,8.5,168
-1.821996746,-1.3775268770000002,-1.8432002650000001,-0.8451659890000001,-0.145742552,-0.0067375743761658655,-0.0011533839162439106,-0.9407417489999998,-1.0045501618547539,30.5,8.5,173
-0.9381314550769231,0.014198821538461553,0.25706300923076925,-1.0869947596153846,0.12074170684615386,-0.009553143109839696,-0.0014552511991216587,0.315173946923077,-1.069532000449733,30.5,8.5,179
-0.8982792472,-0.32047953599999995,-0.5870792154,1.028410453,0.46248733480000004,-0.00959443487226963,-0.0013500700239092115,-0.46467113699999996,-1.275307822667168,30.5,8.5,198
0.50672609,0.4403699239583334,0.3093830675,0.5901075491666667,-0.16053368583333333,-0.011933887066940468,-0.0016151427213723464,-0.882884125,-1.3186290483971541,30.5,8.5,202
0.37889826625000006,0.7272809084166666,0.3585008025,-0.4748528105833333,1.5792047909166667,-0.01813732491185268,-0.008246472415824734,-1.1114583071666668,-0.9480777960973543,30.5,9.5,164
-0.11212729083333334,-0.36944444583333336,0.5336540341666667,-0.12697144433333332,-0.7995169891666667,-0.01707191547999779,-0.00786136370152235,-0.897503325,-0.9933571647983181,30.5,9.5,168
-2.0617399114999997,-1.486057771,-1.818644292,-1.142757194,-0.1586710935,-0.016842471808195113,-0.007856623828411104,-0.9622410566000001,-1.049956375674523,30.5,9.5,173
-0.9673134153846153,-0.6241188586923078,-0.6173087926923077,-1.508924176923077,-0.06407445423076921,-0.0205112062394619,-0.009089394830740415,0.19399627973076927,-1.1178754287259687,30.5,9.5,179
-1.1055708998,-0.5887146480000001,-0.8614466447,0.846195871,0.0637999126,-0.020048273727297783,-0.009770217537879947,-0.42825171400000006,-1.3329524300555466,30.5,9.5,198
0.29376693999999987,-0.14897573149999996,-0.21986100333333333,0.19908838458333333,-0.13238655583333334,-0.02145185756186644,-0.010439059386650719,-0.7884234258333334,-1.3782317987565105,30.5,9.5,202
-0.0007748735833332798,0.3881243483333333,0.01037816041666667,-0.7189928491666666,1.2739125316666666,-0.036096653901040554,-0.0012210023899873051,-1.14599296525,-0.9761498711140784,30.5,10.5,164
-0.4326666583333333,-0.4858457766666666,0.029078135916666657,-0.6369185783333333,-0.8214459144999999,-0.03394083119928837,-0.0011981390416622162,-0.8844327441666667,-1.0227699376355328,30.5,10.5,168
-2.0454896046,-1.5172672219999999,-1.8944972117,-1.4496219684,-0.4908046575999999,-0.03445856384932995,-0.001391312479972845,-0.992664318,-1.081045020787351,30.5,10.5,173
-1.134172233846154,-1.0257474935384616,-1.0664663960769232,-1.8376509366923077,-0.22479243615384617,-0.04197820791831383,-0.001982223529082075,-0.005049357384615316,-1.1509751205695329,30.5,10.5,179
-0.9518586489,-0.589238162,-0.320037226,1.191910081,0.593185992,-0.04393891878426075,-0.002674547582864756,-0.42371670699999997,-1.3724204365464416,30.5,10.5,198
0.37310799500000014,-0.024309548333333333,0.07405314916666669,0.9141619939333334,0.20389064791666664,-0.04556445498019457,-0.002659030258655548,-0.7329736053333333,-1.4190405030678963,30.5,10.5,202
-0.04391303733333332,0.36109065375000005,0.011333148833333348,-0.9328516116666666,0.9760955208333334,-0.017877281333009407,0.0005119681979219165,-1.1600357009166666,-0.9970952632431923,30.5,11.5,164
-0.20796444253333338,-0.057233996833333356,0.21053201666666665,-0.5452179833333333,-0.6610044582250001,-0.017179731279611588,0.00047819068034489487,-0.8916887046666668,-1.0447156634257708,30.5,11.5,168
-2.1720496033,-1.6519634554,-2.0513994235,-1.442294371,-0.5241162253,-0.01767589226365089,0.00043351873755455295,-1.028112376,-1.104241163653994,30.5,11.5,173
-1.089441253076923,-1.106925788076923,-1.1761574884615384,-1.9919276606153846,-0.3879217919230769,-0.024003097644219026,0.00048551421899062364,-0.26676799900000003,-1.1756717639278615,30.5,11.5,179
-0.9175468928,-0.7503476310000001,-0.5568880884,0.7836520699999999,-0.26028462199999997,-0.027599487453699112,0.0004733711481094416,-0.4366427868,-1.4018686647951095,30.5,11.5,198
0.5066606433333334,0.3262116075,0.31614762166666666,0.7250654663333335,-0.09886613666666666,-0.027866783241430923,0.0005572466179728508,-0.7180011924999999,-1.449489064977688,30.5,11.5,202
-0.20854285583333337,0.3776608313333333,-0.07853847633333332,-0.9843565808333332,0.15263183666666663,-0.01689443116386731,0.0008427829792102132,-1.1381487838333333,-1.0162630779489994,30.5,12.5,164
0.21714860666666672,0.3953876141666667,0.34785319458333325,-0.45354688900000006,-0.4976808736666667,-0.016276957467198372,0.0007862411439418793,-0.9108309408333332,-1.0647989162452314,30.5,12.5,168
-2.0566299787999998,-1.692679675,-2.2357971107999997,-1.560218443,-0.6507270288,-0.016783850640058523,0.0007125161588192042,-1.068994881,-1.125468714115521,30.5,12.5,173
-1.037015903076923,-1.234486724230769,-1.3469758861538463,-2.1717608523076923,-0.4844917165384615,-0.022904273409109846,0.0008050157473637465,-0.5504418955384616,-1.198272471559869,30.5,12.5,179
-0.6281927903,-0.7202086740000001,-0.7801369869999999,-0.10321779839999998,-0.4174472735,-0.026020343601703647,0.0007784776389598846,-0.4475845664,-1.4288177034669702,30.5,12.5,198
0.4210710608333333,0.2149283891666666,0.16887344916666672,-0.11333158643333324,0.1528142941666667,-0.026801545172929764,0.0009100375076134953,-0.7363716528333333,-1.477353541763202,30.5,12.5,202
-0.31179882750000004,0.28269181683333333,-0.18107140275,-0.9628706516666666,-0.1368563085,-0.02335488547881444,0.000611569111545876,-1.0472179325,-1.0369451777343601,30.5,13.5,164
0.38922052250000005,0.7087547925000001,0.6807501725,-0.3859968325,0.10530094666666662,-0.022905565798282623,0.0005605767170588222,-0.9375274258333333,-1.0864687750790019,30.5,13.5,168
-2.0323215163,-1.732557347,-2.1924231240000003,-1.490766369,-0.427403738,-0.022585615515708923,0.0004957601428031977,-1.1157354439999998,-1.1483732717598036,30.5,13.5,173
-1.0562165004615385,-1.3791220994615385,-1.4143105694615383,-2.1145541841538464,-0.5844551330769231,-0.029415033184565037,0.0005586009759169369,-0.787877979,-1.222658667776766,30.5,13.5,179
-0.644280317135,-0.8439672920000001,-0.95653089,-0.495506363,-0.3415509375,-0.03439698740839958,0.0005061201751232203,-0.43845032299999986,-1.4578957551638132,30.5,13.5,198
0.4802025700833333,0.17602337791666667,-0.19693765333333332,-0.6635543917500001,0.30768845975000003,-0.03612670674920082,0.0006025234858195033,-0.7773347831666666,-1.5074193525084547,30.5,13.5,202
-0.5560809634999999,0.21145734299999996,-0.3227010303333333,-1.0430851354166666,1.1830058808333332,-0.029142263655861214,0.00046146661043167114,-0.8438154208333335,-1.0589885003652888,30.5,14.5,164
0.5797576033333333,1.1224272825000001,0.9490126541666667,-0.31421927391666665,-0.2750107655,-0.028304995968937874,0.0004145217438538823,-0.9727937791666668,-1.1095648675742904,30.5,14.5,168
-2.02185557815,-1.5891573559999999,-1.7132950200000001,-1.1479914456600002,-0.43983967479999997,-0.026878981292247778,0.00034719333052635193,-1.1596066070000002,-1.1727853265855421,30.5,14.5,173
-0.9438529483846154,-0.9654262266153847,-0.9417220935384615,-1.70890116,-0.5383800484615384,-0.032299550106892214,0.0004036632867959883,-0.892563024,-1.2486498773990444,30.5,14.5,179
